CustomerID,ApplicationID,Approved,UnderwritingScore,Tier,RiskProb,LTI,HasDefaultedBefore
108940,200068,1,0.505310995155312,Near-Prime,0.106093424340665,0.247801758593126,0
101398,200069,1,0.639783980631843,Near-Prime,0.0362166965206134,0.601915184678523,0
108421,200070,1,0.511662518972059,Near-Prime,0.0921573952044812,0.0909090909090909,0
101701,200071,0,0.440451330007637,Subprime,0.181882951060221,0.115384615384615,0
102854,200072,0,0.498411037298382,Subprime,0.0830435042540741,0.450204638472033,0
100302,200073,0,0.512895856662422,Near-Prime,0.270520039487268,0.376016260162602,0
102144,200074,1,0.636879912424775,Near-Prime,0.0465544677170258,0.100719424460432,0
104906,200075,0,0.404800771469224,Subprime,0.263414489457,0.174966352624495,0
109575,200076,1,0.530563038620556,Near-Prime,0.0638776314506407,0.0340715502555366,0
109553,200077,1,0.517679899101614,Near-Prime,0.106039027654691,0.0338218714768884,0
100899,200078,0,0.792333566185269,Prime,0.0183107614666379,0.281293952180028,0
108652,200079,1,0.555193524740516,Near-Prime,0.0566314814739692,0.0171919770773639,0
105452,200080,1,0.631589768658724,Near-Prime,0.0489029944447567,0.037197768133912,0
104426,200081,1,0.481618199682934,Subprime,0.0988971022360328,0.0368852459016393,0
107988,200082,1,0.450886277031472,Subprime,0.233818330343288,0.0180995475113122,0
102063,200083,1,0.577483208410941,Near-Prime,0.0582788840162057,0.0695134061569017,0
104774,200084,1,0.541072153089323,Near-Prime,0.0775376521089169,0.298165137614679,0
103605,200085,1,0.581680274035756,Near-Prime,0.0624312488774074,0.0530973451327434,0
108855,200086,0,0.606140856640218,Near-Prime,0.0555290180826818,0.038109756097561,0
101911,200087,0,0.643027948064489,Near-Prime,0.0550188143999875,0.138004246284501,0
101630,200088,1,0.600270630576707,Near-Prime,0.0456584899453455,0.727580372250423,0
108101,200089,1,0.601439368380925,Near-Prime,0.0482602394323689,0.0571428571428571,0
108522,200090,0,0.547511663457513,Near-Prime,0.191385298001305,0.0806451612903226,0
104696,200091,0,0.673628711424817,Near-Prime,0.0309502352387158,0.523560209424084,0
107599,200092,1,0.752551696500358,Prime,0.0187322090665964,0.0532724505327245,0
109737,200093,0,0.543262298059957,Near-Prime,0.0666524061523198,0.0430725053840632,0
108237,200094,0,0.538800301921772,Near-Prime,0.0596789378300171,0.21044992743106,0
106755,200095,0,0.572827775942568,Near-Prime,0.0689489896475221,0.116640746500778,0
105424,200096,1,0.553635781858752,Near-Prime,0.0552064561463861,0.138312586445367,0
103532,200097,0,0.584937435234791,Near-Prime,0.0582364742280328,0.268361581920904,0
106983,200098,0,0.563131386722534,Near-Prime,0.0556146402075257,0.0108636610537751,0
103986,200099,0,0.678671694767878,Near-Prime,0.0348976467817404,0.307167235494881,0
103986,200100,1,0.678671694767878,Near-Prime,0.0348976467817404,0.0341296928327645,0
107418,200101,1,0.596270167676931,Near-Prime,0.0488711308235381,0.0715307582260372,0
101177,200102,0,0.338622519077793,Subprime,0.238043936093547,0.337164750957854,0
102820,200103,1,0.611029663736179,Near-Prime,0.0675883099101374,0.125,0
106217,200104,0,0.582134256713448,Near-Prime,0.0633111752584457,0.0565262076053443,0
109003,200105,0,0.665115497739286,Near-Prime,0.0512941421915267,0.0807265388496468,0
104970,200106,0,0.659700588900257,Near-Prime,0.0279373762511014,0.0922509225092251,0
104297,200107,1,0.549164192462632,Near-Prime,0.0701504277000051,0.0951315053161724,0
100356,200108,1,0.511331512150299,Near-Prime,0.0819939932439907,0.0773860705073087,0
103090,200109,1,0.541608433714735,Near-Prime,0.0686778548766073,0.340715502555366,0
101777,200110,1,0.54159973921188,Near-Prime,0.0746805511712713,0.448318804483188,0
101178,200111,1,0.698591519325545,Near-Prime,0.0234799801063483,0.8,0
104205,200112,0,0.468650208880309,Subprime,0.140588227793047,0.120948234155781,1
101563,200113,0,0.651154821936276,Near-Prime,0.044823743315341,0.0303030303030303,0
109030,200114,0,0.663315620885016,Near-Prime,0.0428613446814926,0.50761421319797,0
100498,200115,1,0.457289376488303,Subprime,0.104291696499326,0.0553505535055351,1
101913,200116,0,0.574572301594285,Near-Prime,0.0549314965447569,0.09657594381036,0
100509,200117,0,0.396355733567015,Subprime,0.475525632464521,0.292249047013977,0
109425,200118,0,0.659277896689421,Near-Prime,0.0295536172006893,0.299479166666667,0
109314,200119,0,0.602474257952662,Near-Prime,0.0813085544642378,0.127298444130127,0
104819,200120,0,0.471500880379862,Subprime,0.21342757296519,0.0893300248138958,1
103920,200121,1,0.546415723579797,Near-Prime,0.0571843747780095,0.0146198830409357,0
101756,200122,1,0.559352683131726,Near-Prime,0.0777242029509422,0.102432778489117,0
101044,200123,0,0.628506624989078,Near-Prime,0.0454355022531597,0.319934372436423,0
101653,200124,1,0.62577924842979,Near-Prime,0.0363292370251306,0.0264084507042254,0
106326,200125,0,0.480744235671385,Subprime,0.101650631878504,0.0923076923076923,0
104420,200126,1,0.7336593096232,Near-Prime,0.0206295031655573,0.0124185035703198,0
109700,200127,0,0.661093059530694,Near-Prime,0.0328876707734094,0.0566508044414231,0
105163,200128,0,0.532907330298387,Near-Prime,0.0766739585769786,0.0645716745587602,0
107772,200129,1,0.767903542717552,Prime,0.017778667895821,0.0296359017781541,0
108077,200130,1,0.483392962168709,Subprime,0.147495147973791,0.0693240901213172,0
102737,200131,0,0.646085237753893,Near-Prime,0.0455236772246601,0.0920598388952819,0
109747,200132,0,0.496881856014815,Subprime,0.192340557296483,0.0618856934838005,0
106059,200133,0,0.607818589985796,Near-Prime,0.039488684910021,0.27231467473525,0
102720,200134,0,0.664933368642441,Near-Prime,0.0336441535801269,0.143790849673203,0
102271,200135,1,0.644595962863133,Near-Prime,0.0399778048243166,0.17636684303351,0
100227,200136,1,0.514528139411352,Near-Prime,0.0771699522506968,0.0359712230215827,0
101195,200137,0,0.636701781567729,Near-Prime,0.0457851866017271,0.0666666666666667,0
104059,200138,0,0.625271469894766,Near-Prime,0.041460538800104,0.0602863602110023,0
109684,200139,0,0.454632842750235,Subprime,0.102514035536831,0.0300751879699248,0
103826,200140,1,0.426651394307184,Subprime,0.14521855898302,0.150812064965197,0
102965,200141,0,0.573861565978806,Near-Prime,0.0484028024273818,0.00970873786407767,0
109695,200142,1,0.739691517087199,Near-Prime,0.0177911301120643,0.0454029511918275,0
108363,200143,0,0.498545152329481,Subprime,0.0920509147067349,0.0500500500500501,0
106716,200144,0,0.540445854662334,Near-Prime,0.0612919134098132,0.00429000429000429,0
100858,200145,1,0.678942165288148,Near-Prime,0.0255090498582051,0.189933523266857,0
107736,200146,0,0.616902091051152,Near-Prime,0.0420101979311671,0.12326656394453,0
101122,200147,1,0.540086050234925,Near-Prime,0.0805706914343521,0.111111111111111,0
109557,200148,0,0.399724487663464,Subprime,0.164182329529408,0.063875088715401,0
103282,200149,1,0.569761457021633,Near-Prime,0.0496642658478286,0.200471698113208,0
104784,200150,0,0.67664816663479,Near-Prime,0.0248050353558353,0.0690448791714614,0
105034,200151,0,0.478727228230912,Subprime,0.111284073057051,0.277563608326908,1
107636,200152,1,0.483552542105141,Subprime,0.0987851628745097,0.134529147982063,0
104685,200153,0,0.549840831864673,Near-Prime,0.0574326386463647,0.487364620938628,0
105221,200154,0,0.413973000880614,Subprime,0.124504776338046,0.0208706022659511,0
104749,200155,1,0.487442088054813,Subprime,0.128805173512391,0.682492581602374,0
102206,200156,1,0.568931760558195,Near-Prime,0.0700109682657972,0.251396648044693,0
104934,200157,1,0.495979423132083,Subprime,0.106425538552101,0.00746268656716418,0
109264,200158,1,0.491100391286417,Subprime,0.124102842669046,0.0766871165644172,1
102562,200159,1,0.59538199198195,Near-Prime,0.0679149109402046,0.0206611570247934,0
109640,200160,1,0.622769574551639,Near-Prime,0.0467948129418619,0.216271884654995,0
102620,200161,1,0.56099182374584,Near-Prime,0.0605658403364424,0.0320806599450046,0
101644,200162,1,0.585727018706189,Near-Prime,0.0469647112135849,0.0441826215022091,0
102774,200163,1,0.511926553415606,Near-Prime,0.132096377724429,0.055452865064695,0
103410,200164,0,0.678033118521855,Near-Prime,0.0569229222125277,0.0303490136570561,0
108304,200165,1,0.497037887917034,Subprime,0.106201098134963,0.452961672473868,0
100072,200166,1,0.680864003858862,Near-Prime,0.0282447699572639,0.111642743221691,0
102677,200167,1,0.49559051058937,Subprime,0.124002505225816,0.0972447325769854,0
104086,200168,0,0.512886940993167,Near-Prime,0.0708745613562951,0.262295081967213,0
105970,200169,1,0.683754896638003,Near-Prime,0.02646742871698,0.0612444879960804,0
106557,200170,1,0.634495618908706,Near-Prime,0.0321490793667784,0.249110320284698,0
107791,200171,0,0.693910047962944,Near-Prime,0.0481528345019509,0.0375469336670839,0
101406,200172,0,0.726081398476423,Near-Prime,0.0204806666217529,0.110565110565111,0
103279,200173,0,0.589124826241344,Near-Prime,0.0546333281038787,0.173913043478261,0
101252,200174,0,0.522080277468397,Near-Prime,0.0776956291656758,0.179407176287051,0
101092,200175,1,0.445309367922887,Subprime,0.145421332315199,0.159010600706714,0
100445,200176,1,0.584242107132838,Near-Prime,0.0429669392752165,0.0230149597238205,0
104640,200177,1,0.545162779446207,Near-Prime,0.0708393529048208,0.0277008310249307,1
106507,200178,1,0.784032830462117,Prime,0.0155168222089922,0.0588235294117647,0
108558,200179,0,0.543365120499885,Near-Prime,0.0600271436541023,0.0476190476190476,0
108011,200180,0,0.5890537693003,Near-Prime,0.0444572445456779,0.0407830342577488,0
100474,200181,0,0.484580066850004,Subprime,0.085154302641659,0.187617260787992,0
108542,200182,1,0.510136079382853,Near-Prime,0.098533855603571,0.0733048259010385,0
102952,200183,1,0.579472980730176,Near-Prime,0.0477115573508251,0.0445831475702185,1
106988,200184,0,0.830519072575064,Prime,0.0141124259669458,0.160513643659711,0
109269,200185,0,0.688889042741426,Near-Prime,0.0293144505582113,0.574098798397864,0
102461,200186,0,0.561687218178253,Near-Prime,0.0737706765271175,0.0303030303030303,0
103160,200187,1,0.458033350945113,Subprime,0.119691266618523,0.0217391304347826,0
106856,200188,0,0.449964930778996,Subprime,0.151830242141914,0.0213675213675214,0
106185,200189,0,0.583610242422355,Near-Prime,0.0433665753100068,0.0705218617771509,0
109880,200190,1,0.660832452825435,Near-Prime,0.0291179444137937,0.0205761316872428,0
107357,200191,1,0.778725256545982,Prime,0.0169636882104604,0.182481751824818,0
101386,200192,0,0.487358845796006,Subprime,0.177714956792253,0.0149775336994508,0
107589,200193,1,0.589796893421714,Near-Prime,0.0579735078927897,0.103206782159971,0
105833,200194,1,0.629675655884788,Near-Prime,0.035600849136308,0.0402850945150294,0
104695,200195,1,0.662265305903473,Near-Prime,0.0401767630450591,0.0393700787401575,0
108775,200196,1,0.83610277230914,Prime,0.0103498139553921,0.0943396226415094,0
105625,200197,1,0.427436992264485,Subprime,0.171886273898545,0.0200803212851406,0
101441,200198,0,0.586692394729693,Near-Prime,0.0441532455513818,0.0303951367781155,0
100807,200199,1,0.562738615925994,Near-Prime,0.0570321562683074,0.115830115830116,0
105149,200200,0,0.549819257559874,Near-Prime,0.057574698379469,0.56198347107438,0
105911,200201,1,0.573868910908522,Near-Prime,0.0768025320663965,0.293367346938776,0
101209,200202,1,0.512934631329629,Near-Prime,0.0743032404306055,0.249017038007864,0
102348,200203,0,0.688757877441286,Near-Prime,0.0468372794504109,0.102599179206566,0
109935,200204,0,0.676290616709152,Near-Prime,0.04993118309262,0.799319727891156,1
102873,200205,1,0.694064150067017,Near-Prime,0.0264465849811898,0.0158227848101266,0
101837,200206,1,0.59151633004768,Near-Prime,0.0467290818693049,0.092678405931418,0
108665,200207,1,0.565731630001417,Near-Prime,0.0540783077025948,0.393811533052039,0
102191,200208,1,0.378612329238328,Subprime,0.188999710589593,0.0701754385964912,0
102327,200209,0,0.750026409621976,Prime,0.018492045798335,0.172910662824208,0
109459,200210,1,0.412680461220014,Subprime,0.167575861664784,0.21865889212828,0
104800,200211,1,0.624056600859148,Near-Prime,0.0494164522759695,0.263929618768328,0
109836,200212,0,0.620121038976834,Near-Prime,0.0388536276977309,0.615384615384615,0
104299,200213,1,0.490391080198016,Subprime,0.124237122753814,0.428571428571429,0
102706,200214,0,0.538296620283964,Near-Prime,0.0679707981455626,0.255427841634738,0
101505,200215,1,0.60855385598589,Near-Prime,0.0743661955937795,0.170981924767953,0
101658,200216,1,0.747809374758197,Near-Prime,0.0172399486993252,0.029940119760479,0
109451,200217,1,0.660609967540701,Near-Prime,0.0297813724756704,0.173010380622837,0
101037,200218,1,0.544962709402199,Near-Prime,0.076485984316541,0.159883720930233,0
109937,200219,1,0.532260163053971,Near-Prime,0.0694592837863203,0.0408580183861083,0
107705,200220,1,0.570843504917384,Near-Prime,0.0785499457852713,0.317145688800793,0
100378,200221,0,0.488646524933701,Subprime,0.111923192927907,0.320197044334975,0
105329,200222,0,0.550894350211307,Near-Prime,0.0608266749057502,0.0789265982636148,0
106093,200223,1,0.444506502356693,Subprime,0.161116484242191,0.268006700167504,1
106480,200224,1,0.644256880176721,Near-Prime,0.0525430368842755,0.0225225225225225,0
106031,200225,0,0.44739560900799,Subprime,0.149412280950028,0.0278551532033426,0
105940,200226,0,0.425181723089087,Subprime,0.125212960724229,0.0173611111111111,1
101006,200227,1,0.622328077647309,Near-Prime,0.0475446824999702,0.0408163265306122,0
100023,200228,0,0.685797583031121,Near-Prime,0.0236593853426467,0.0227445034116755,0
109350,200229,0,0.520477022002049,Near-Prime,0.0941946835803846,0.0582241630276565,0
107549,200230,1,0.637009573920378,Near-Prime,0.032814589714271,0.0187667560321716,0
105590,200231,0,0.718117446976827,Near-Prime,0.020032047044543,0.0372670807453416,0
103882,200232,1,0.609938430095673,Near-Prime,0.0549413467393215,0.0737704918032787,0
101446,200233,1,0.509918855926544,Near-Prime,0.0963512714474849,0.0632911392405063,0
106326,200234,0,0.480744235671385,Subprime,0.101650631878504,0.0153846153846154,0
103161,200235,0,0.478819987226006,Subprime,0.156561705509135,0.0728332119446468,0
109994,200236,1,0.468283222542257,Subprime,0.135245729008032,0.331230283911672,0
106287,200237,1,0.606009687328289,Near-Prime,0.0550394187107742,0.0913705583756345,0
106501,200238,1,0.622968385557789,Near-Prime,0.0546566412813795,0.0228397411496003,0
101034,200239,1,0.490034962539668,Subprime,0.236143671407867,0.0416666666666667,0
108786,200240,1,0.560166215599982,Near-Prime,0.0652007849837198,0.0667008722421755,0
103686,200241,1,0.667574585804894,Near-Prime,0.0320353512487195,0.0720461095100865,0
109615,200242,1,0.486921859069334,Subprime,0.138004008182134,0.034816247582205,1
105056,200243,0,0.63920437400319,Near-Prime,0.036818113556466,0.151515151515152,0
103902,200244,1,0.795148074545159,Prime,0.0195778567892201,0.021875,0
106346,200245,0,0.525198049584512,Near-Prime,0.13204245716698,0.0622083981337481,0
106716,200246,0,0.540445854662334,Near-Prime,0.0612919134098132,0.163020163020163,0
101388,200247,0,0.630784694708841,Near-Prime,0.0440858347107938,0.195121951219512,0
109114,200248,1,0.669679058520833,Near-Prime,0.0261014143471392,0.0765990042129452,0
107027,200249,0,0.825143468214532,Prime,0.0125002245196885,0.2734375,0
109052,200250,1,0.596442185751003,Near-Prime,0.049870112987614,0.0803904679873672,1
107993,200251,0,0.701655703238679,Near-Prime,0.0270983555153399,0.251928020565553,0
105137,200252,0,0.47952205851993,Subprime,0.0808760240643296,0.0257898130238556,0
102550,200253,1,0.705356072455224,Near-Prime,0.0220049940697248,0.0366588112071223,0
105194,200254,0,0.634665187851296,Near-Prime,0.0515443138029143,0.186361711139348,0
106870,200255,0,0.633066269811209,Near-Prime,0.0548528351783591,0.0933125972006221,0
108665,200256,1,0.565731630001417,Near-Prime,0.0540783077025948,0.126582278481013,0
101071,200257,1,0.47307598600006,Subprime,0.0898282378860811,0.292397660818713,0
104433,200258,0,0.616327730967171,Near-Prime,0.0519228766528378,0.299212598425197,0
104875,200259,1,0.571881544718391,Near-Prime,0.0918543842512172,0.0253914515446466,0
102662,200260,1,0.58292803026468,Near-Prime,0.0581753084096294,0.0726744186046512,1
109133,200261,0,0.55363211998787,Near-Prime,0.0772325737493335,0.0175131348511384,0
104067,200262,1,0.54223959715233,Near-Prime,0.0950002169352272,0.163502109704641,1
108596,200263,0,0.633415698596476,Near-Prime,0.0568448385168167,0.0183150183150183,0
106693,200264,1,0.449991072164144,Subprime,0.110524076702544,0.051584377302874,0
100694,200265,0,0.530601676888603,Near-Prime,0.0765829313488808,0.154798761609907,0
106583,200266,1,0.539403128090156,Near-Prime,0.0592219499641792,0.0239425379090184,0
109085,200267,0,0.554750593999105,Near-Prime,0.0659696216624936,0.0201612903225806,0
106755,200268,0,0.572827775942568,Near-Prime,0.0689489896475221,0.046656298600311,0
105623,200269,0,0.620719595825824,Near-Prime,0.0498541040526057,0.105177993527508,0
105782,200270,1,0.560761153754313,Near-Prime,0.0891278089021391,0.110497237569061,0
103551,200271,0,0.39389409496248,Subprime,0.236974765174922,0.401836969001148,0
108396,200272,0,0.53418838457846,Near-Prime,0.0620543882461339,0.0487804878048781,0
101410,200273,1,0.532353434029077,Near-Prime,0.110783224519771,0.204819277108434,1
104811,200274,1,0.601948323560072,Near-Prime,0.0461137457089713,0.380530973451327,0
107036,200275,1,0.75598142880138,Prime,0.0206956196503258,0.0425531914893617,0
100474,200276,1,0.484580066850004,Subprime,0.085154302641659,0.225140712945591,0
109191,200277,0,0.540301810417056,Near-Prime,0.0739765399391708,0.161290322580645,0
100003,200278,0,0.664286159908341,Near-Prime,0.0290649169359711,0.275974025974026,0
102389,200279,1,0.518647811588807,Near-Prime,0.0891025973003165,0.0200736032117765,0
107328,200280,1,0.548332480846901,Near-Prime,0.10167582881171,0.0383141762452107,0
108305,200281,1,0.678346187646346,Near-Prime,0.0314044585788566,0.116867939228672,0
100645,200282,0,0.543981865591733,Near-Prime,0.131891683965306,0.0573888091822095,0
102299,200283,1,0.539880266972539,Near-Prime,0.0720915752416437,0.770465489566613,0
104969,200284,0,0.705962835480754,Near-Prime,0.025151077371071,0.0076103500761035,0
109245,200285,1,0.654190085460435,Near-Prime,0.036960091398125,0.0885282183696053,0
105789,200286,1,0.563631119140079,Near-Prime,0.0609134844216858,0.259365994236311,0
101220,200287,0,0.496266587934114,Subprime,0.117846722288054,0.422322775263952,0
105977,200288,0,0.762880839487535,Prime,0.0184996812409066,0.374787052810903,0
104657,200289,0,0.597054564075822,Near-Prime,0.051773790663142,0.14018691588785,1
103299,200290,0,0.672802352653692,Near-Prime,0.0422161114140887,0.136460554371002,0
100277,200291,1,0.318552965694879,Subprime,0.290388420115356,0.480427046263345,0
105011,200292,0,0.583873937098642,Near-Prime,0.0436329629068408,0.229095074455899,0
108509,200293,0,0.456668894145111,Subprime,0.101449179428583,0.0422297297297297,0
109077,200294,0,0.690662582089519,Near-Prime,0.0251703628619375,0.205965909090909,0
108464,200295,0,0.639421464190692,Near-Prime,0.0333349059390064,0.0853889943074004,0
103548,200296,1,0.532149208908679,Near-Prime,0.076950469739631,0.118063754427391,0
102997,200297,0,0.709920541518343,Near-Prime,0.0265126558172339,0.0114364135407136,0
102286,200298,1,0.627006420809473,Near-Prime,0.0492697178558726,0.135261194029851,0
101413,200299,0,0.516619320418638,Near-Prime,0.227609959850705,0.365853658536585,1
101307,200300,1,0.600152990240117,Near-Prime,0.0573807848946976,0.138557095078834,0
106852,200301,1,0.702855745581026,Near-Prime,0.0255198746764242,0.523560209424084,0
108761,200302,1,0.635364073722202,Near-Prime,0.0366775695618152,0.11826544021025,0
108998,200303,1,0.542290619605285,Near-Prime,0.0751240010648941,0.0402144772117962,0
103804,200304,0,0.4568400006259,Subprime,0.147845441706188,0.0385170919595571,0
108239,200305,1,0.434843056848784,Subprime,0.167054006147552,0.176348547717842,0
106376,200306,1,0.622792205674003,Near-Prime,0.0563705046236142,0.308880308880309,0
101057,200307,1,0.683910318408865,Near-Prime,0.0484848954488922,0.152284263959391,0
100072,200308,0,0.680864003858862,Near-Prime,0.0282447699572639,0.303030303030303,0
106278,200309,1,0.824443865914665,Prime,0.0126696900044276,0.324324324324324,0
101990,200310,1,0.577953840241727,Near-Prime,0.0714503765940027,0.149253731343284,0
105236,200311,1,0.641247658500259,Near-Prime,0.0377237416501938,0.0829187396351575,0
101706,200312,0,0.565480992455819,Near-Prime,0.0864337480643682,0.224719101123595,0
102095,200313,1,0.616029219662166,Near-Prime,0.0425103741175582,0.261660978384528,0
106722,200314,1,0.615374725041845,Near-Prime,0.0473757343624543,0.132340777502068,0
109417,200315,0,0.724648970299931,Near-Prime,0.0214174286326885,0.145739910313901,0
100978,200316,0,0.647037744342652,Near-Prime,0.040078383096087,0.0680602819640253,0
101585,200317,0,0.474670035845492,Subprime,0.149065557388585,0.0264900662251656,0
106441,200318,1,0.562987128708995,Near-Prime,0.069589979768092,0.257801899592944,0
102358,200319,0,0.636353114397388,Near-Prime,0.0363005911414419,0.222222222222222,0
107793,200320,0,0.618771845917167,Near-Prime,0.0402254045391501,0.0470366886171214,0
105112,200321,1,0.611119755575362,Near-Prime,0.0470621325595574,0.111607142857143,0
101937,200322,0,0.414406160000551,Subprime,0.239403531366509,0.0856793145654835,1
106513,200323,1,0.706452928217368,Near-Prime,0.0395758892634604,0.201005025125628,0
100089,200324,1,0.45565512450444,Subprime,0.163598618574583,0.0428658909981629,0
108030,200325,0,0.528188830936764,Near-Prime,0.12285262128338,0.0407608695652174,0
100094,200326,0,0.571849246672979,Near-Prime,0.05386654306245,0.661764705882353,0
108964,200327,0,0.44139753193344,Subprime,0.161199149819191,0.205357142857143,0
103978,200328,1,0.634290221930009,Near-Prime,0.060561317224048,0.0322927879440258,0
105051,200329,0,0.670927662463367,Near-Prime,0.0442603059417254,0.529327610872675,0
104878,200330,0,0.664587224858201,Near-Prime,0.0355770460614633,0.126920507682031,0
103874,200331,0,0.597908289679801,Near-Prime,0.0472450257136105,0.369230769230769,0
104953,200332,1,0.527557278061239,Near-Prime,0.0985692789139741,0.0688468158347676,0
108780,200333,1,0.632809083108267,Near-Prime,0.0502325826826075,0.0759878419452888,0
104681,200334,0,0.723760968188443,Near-Prime,0.0232998894462123,0.116959064327485,0
